create_date,price,text,phone_model,factory_price,maker,price_index
2016-10-24  11 57 00 PM,500000.0," 목포   아이폰 6s 플러스 골드 16g - 풀박스   목포   아이폰 6s 플러스 골드 16g - 풀박스 안녕하세요 ~아이폰 6s 플러스 16g 입니다,, 색상은 골드 컬러이구요 ~ 리퍼기간은 조회해보니 2016년 11월 3일 까지 이네용 ~리퍼받 적~ 수리받은적 전혀 없는 폰입니다,,실사용 얼마하지 않아서 상태 좋습니다,, 실사진 이니 사진 참조하여 주세용 ~ 아이폰만 쭉 써온터라서,, 구성품 또한 한번도 사용하지 않은 미개봉 케이블 , 어댑터 ,이어팟 새제품입니다,, 사진 참조하여 주세용 ~  사진상의 필름 , 강화유리 , 케이스등 포함입니다,, 문의는 쪽지 , 답글 보다는전화 또는 문자 주시면 캄사하겠습니다,, 금액은50 만원 입니다,,  착불 택배  skt 에서 사용했었습니다 ~ 3사 모두 사용가능하구요 ,, 선탹약정 가능한 아이폰 입니다,, 0 1 0 - 8 8 3 3 - 7 7 2 2 늘 ~ 행복하세용 ~  꾸벅 직거래는 목포시 입니다 ",iphone 6 16gb,789800,apple,103.05
2016-10-19  2 56 00 PM,500000.0," 부산  lgt 갤럭시 s7 로즈골드 핑크블라썸 32gb 판매  sss급 
	                            직접거래
	                         판매가격 52-&gt; 50만 착불 실사첨부 반품불가 구매전문의 거래내역확인직거래시 부산  근방택배거래시 우체국, ktx, 화물 당일 배송가능 안전포장 구성품 미사용 풀박전체적으로 sss급깔끔하게 거래하실분만 연락주세요",galaxy s7 32gb,836000,samsung,103.05
2016-10-20  2 24 00 PM,500000.0," 부산  아이폰 se 64gb  로즈골드 판매 
	                            직접거래
	                         판매가격 55-&gt; 50만  착불 실사첨부 반품불가 구매전문의 거래내역확인직거래시 부산  근방택배거래시 ktx, 고속버스로 당일 배송연락처 풀박스확정가능합니다 리퍼는 내년 7월까지",iphone se 64gb,634700,apple,103.05
2016-10-28  12 49 00 PM,500000.0," 부산  아이폰se 64기가 로즈골드 a+++급 50만 판매 직거래   
	                            직접거래
	                         아이폰 se 로즈골드 64기가 직거래 50만 판매합니다 와이프가 사용하던 폰인데 안드로이드쓰려고 갈아탔습니다   와이프와 상의후 판매하는겁니다 지난 6월말에 구매해서 10월 초까지 사용했습니다  3개월 조금 넘게 사용했고 정말 깨끗합니다 리퍼 기간도 8개월 좀더 남아있습니다 사용하기전에 문제 있는지 서비스 센터 가보셔도 됩니다 휴대폰을 제외하고 이어폰, 충전기는 새것들입니다  풀박스구성 사진 확인하시고 마음에 드시면 연락주시면됩니다 부산 부산진구 개금동 직거래구요  개금동까지 오시면 1만원 할인해드립니다 이외의 지역은 할인 못해드려요 ㅠㅠ택배거래 해드리고 싶은데 구입자가 직접 보고 구매하시라고 택배는 정중히 사양합니다  죄송해요제가 근무시간에는 전화를 잘 못해서 문자주시면 연락드릴게요 주말에는 바로 연락가능합니다  ",iphone se 64gb,634700,apple,103.05
2016-10-09  12 58 00 PM,500000.0," 수원,동탄,안성 갤럭시s7 엣지 32gb s++++++++++++급 50만원  이어폰미사용  민트급 갤럭시s7 엣지 갤럭시s7 엣지 팝니다  lgu+ 에서 개통하였지만 kt skt 모두 사용가능합니다 확정기변, 요금할인도 가능합니다 기스 없으며, 액정신품, 배터리 신품, 뒷커버 까지 모조리 교체 했습니다 배터리 스웰링 현상 때문에 서비스센터 들어가서 핵심 부품을 모두 교체하고방수 테스트, 정밀검사를 거쳤기 때문에 메인보드를 제외한핵심 부품이 신품이라고 보시면 됩니다 사용하시는데에는 신품과 동일하게 사용하실수 있으시며, 혹시 문제가 생기면 해당 서비스 센터 혹은타 서비스 센터에가서 교환 받으실수 있습니다  as 담당자 연락처 및 명함도함께 드립니다 구성품은 케이블만 사용했으며 이어폰은 미사용 상태입니다 아이폰을 사용중이어서 거의 사용은 못했습니다 지역은 경기도 안성이며,현재는 수원, 동탄신도시에 있습니다 일요일 오전까지는 동탄신도시에 있을 예정이니이쪽에서 직거래 가능하십니다 그 이후는 경기도 안성에서 직거래 가능하니 참고 부탁드립니다  으로 전화나 문자주세요가격은 50만원이며 네고 문의는 죄송합니다 ",galaxy s7 edge 32gb,924000,samsung,103.05
2016-10-23  11 51 00 PM,500000.0," 오산 64g 아이폰6+ 골드 풀박스 팝니다  아이폰6+ 64기가 골드 풀박 팝니다  


통신사는 lg 입니다 



핸드폰은 오른쪽 부분에 깨알보다 작은  살짝 벗겨짐 있습니다 



벗겨진부분 사진으로 올렸으니 참고바랍니다 



벗겨진부분외에는 사진보다싶이 상태 좋습니다



사진은 옆으로 넘기 아이폰6+ 64기가 골드 풀박 팝니다  통신사는 lg 입니다 핸드폰은 오른쪽 부분에 깨알보다 작은 살짝 벗겨짐 있습니다 벗겨진부분 사진으로 올렸으니 참고바랍니다 벗겨진부분외에는 사진보다싶이 상태 좋습니다사진은 옆으로 넘기시면 자세한 사진 있으므로 참고하세요~그외 궁금하신점은 문자주시면 답변해드립니다댓글은 확인잘 못하오니 문자주세요~직거래는 오산역, 오산대역 가능합니다 택배는 착불입니다24판매가격은 500,000원 입니다 ",iphone 6 64gb,924000,apple,103.05
2016-04-01  11 21 00 AM,500000.0," 일본 아이폰6+아이폰6플러스 64gb 실버 판매합니다  아이폰6+ 64gb 리퍼 아닌 일본 도코모 정상 구매 6개월 사용후 통신사 이동하면서 정상해지한 상품으로
박스 및 이어폰, 충전기 포함입니다 
앞에는 보호필름 부착되어 있고, 케이스에 끼워 사용했기에
큰 기스 없이 깨끗한 상태입니다 

일본 유학오시는 분 강추 중고나라 공식 앱 다운받기  편한 택배  퀵 신청하기 판 매 양 식아이디이메일싸이,블로그,타카페,타사이트 링크시 삭제 및 강퇴거주지역도,시,동까지 정확히 기재판매 제품명구입시기년,월 기재희망가격정확히 기재   3만~4만등의경매 유도글삭제 거래방법방문택배 신청하기,직거래, 택배, 안전거래상세설명사진및 상세내용자 전 거 거래시 차대번호 필수  미 기재시 삭제처리 위 항목을  거래금지 항목 포함  허위작성하거나 임의 삭제 또는 채우지 않을 경우 무통보 삭제될수 있습니다 아이폰6+ 64gb 리퍼 아닌 일본의 도코모 정상 구매 6개월 사용후 통신사 이동하면서 정상해지한 상품으로박스 및 이어폰, 충전기 포함입니다 실버모델 64gb입니다 앞에는 보호필름 부착되어 있고, 케이스에 끼워 사용했기에큰 기스 없이 깨끗한 상태입니다 일본 유학오시는 분, 전근오시는 분강추드립니다 도쿄지역이면 어디든 직거래 가능합니다 연락은 우선 댓글로 남겨주시면 일본쪽 휴대폰 번호 말씀드릴게요 위에 한국 휴대폰은 단문 수신은 가능합니다  mms수신불가 50만원 판매하도록 하겠습니다 ",iphone 6 64gb,924000,apple,102.59
2016-10-20  10 49 00 AM,500000.0," 판매완료 갤럭시 s7 32gb 블랙오닉스 팝니다  풀박스ss급  갤럭시 s7 32gb 블랙오닉스 갤럭시 s7 색 상   블랙 오닉스구성품   풀박스판매가   500,000원통신사  lgu  통신3사 사용가능 20% 요금할인 가능ss급 제품입니다 신품급으로 미세기스도 없습니다 사진에서 처럼 액정에 문제있어 비용들여 센타에 가서 새액정으로 교체하였습니다 사용은 9월7일부터 사용하여 1개월정도 사용했으며 박스 및 구성품 전부있구요 구성품도 전혀 사용하지않은 새제품 입니다 가격내고는 답변안드리니 사양합니다 직거래는 인천입니다 업무중으로 댓글답변 어려우니 문자나 전화주세요 44",galaxy s7 32gb,836000,samsung,103.05
2016-10-13  7 42 00 PM,500000.0, 팝니다 특a급 아이폰 se 스페이스그레이 64기가 lgu+ 풀박스 특a급  팝니다 특a급아이폰 se스페이스그레이64기가 lgu+ 풀박스 베루스 정품케이스 포함 50장송내 직접거래에누리 가능,iphone se 64gb,634700,apple,103.05
2016-10-24  10 31 00 AM,500000.0, 팝니다정상해지  아이폰 se 64gb 스페이스그레이 특a급 풀박스  팝니다  아이폰 se 64gb 스페이스그레이 특a급 풀박스  팝니다 특a급정상해지선택약정 가능아이폰 se스페이스그레이64기가풀박스 베루스 정품케이스 포함 50장송내 직접거래에누리 가능,iphone se 64gb,634700,apple,103.05
2016-10-19  3 58 00 PM,500000.0,"<<급처>> 아이폰se 64 로즈골드 s급 팝니다  
					 아이폰se 64기가 로즈골드 s급실 사용2달 정상해지 폰입니다 박스구성품은 핸드폰+충전기 입니다   유리필름,케이스,이어폰 챙겨드림 36 연락주세요  의정부 지역 ",iphone se 64gb,634700,apple,103.05
2016-10-19  3 39 00 PM,500000.0,"lg u+ 겔럭시s7 엣지 32g 실버 판매합니다 사진원하시면 보내드립니다  겔럭시s7 32g 실버 판매합니다 상태 매우양호하구요 기스 없습니다~사용기간은 한달이구요 9월에 개통해 10월 초까지사용하고 판매합니다   직거래는 전남 광양시 중마동이구요 충전기 잭은 사용감있구요 이어폰 한번사용했고 케이스에 넣어서드립니다풀박스구요~ 충전기,잭,이어폰,투명젤리케이스 이렇게있습니다 가격은 50만원이구요 네고없구요확정기변 12월에 됩니다 유심기변 가능하구요 그럼연락주세요~ 00 밤에는 운동하고있으니 문자한통주시면 연락드리겠습니다",galaxy s7 edge 32gb,924000,samsung,103.05
2017-03-20  5 18 00 PM,500000.0,s7 가게통 팔아요 새삼품가개통 sk갤럭시 s7 32gb 가개통 색상 실버 2017년 3월18일개통kt갤럭시 s7 32gb 가개통 색상  블랙 2017년 3월20일개통u+갤럭시 s7 32gb 가개통 색상  실버 2017년 3월17일개통kt노트5 32gb 중고 색상  티나늄 실버할부없습니다부재시 문자남겨 주시면 연락 드리겟습니다 ,galaxy note5 32gb,899800,samsung,95.96
2016-10-24  9 49 00 PM,500000.0,skt  노트5 블랙 32g 새제품  16 10 18 개통  확정기변  50만 보험 새상품 ,galaxy note5 32gb,899800,samsung,103.05
2016-10-23  8 42 00 PM,500000.0,"skt g5 티탄 판매합니다 캠플러스, hifi-plus, 배터리팩  
	                            직접거래
	                         ",lg g5 32gb,836000,lg,103.05
