created,tweet_text
Fri Jun 11 10:20:27 +0000 2021,"RT @fmpenter: &lt;중국은 한국 땅을 내놓아라.. 장수왕, 광개토대왕이 복속시킨 발해 땅을 내놓아라.. 도둑놈들아..&gt;

＂손흥민은 손오공 후예, 산둥 출신＂…中 또 왜곡 논란[이슈시개] 
https://t.co/OBZQ34ITzE"
Fri Jun 11 10:18:12 +0000 2021,"&lt;중국은 한국 땅을 내놓아라.. 장수왕, 광개토대왕이 복속시킨 발해 땅을 내놓아라.. 도둑놈들아..&gt;

＂손흥민은 손오공 후예, 산둥 출신＂…中 또 왜곡 논란[이슈시개] 
https://t.co/OBZQ34ITzE"
Fri Jun 11 10:17:12 +0000 2021,"RT @sonny_cut: 210609 스리랑카전 | 쏘니랑 아이컨택해보기👀 #손흥민

저쪽에 흥민이 부모님 계셔서 자꾸 봐준거임! 덕분에 대리설렘,,감사합니다🙇🏻‍♀️ 어무니 아부지 오셨는데 1분도 안뛰어서 아쉬웠음.. 어머니도 흥민이 몸풀러 가니…"
Fri Jun 11 10:16:56 +0000 2021,"RT @sonny_cut: 210609 스리랑카전 | 쏘니랑 아이컨택해보기👀 #손흥민

저쪽에 흥민이 부모님 계셔서 자꾸 봐준거임! 덕분에 대리설렘,,감사합니다🙇🏻‍♀️ 어무니 아부지 오셨는데 1분도 안뛰어서 아쉬웠음.. 어머니도 흥민이 몸풀러 가니…"
Fri Jun 11 10:16:24 +0000 2021,"RT @sonny_cut: 210609 스리랑카전 | 쏘니랑 아이컨택해보기👀 #손흥민

저쪽에 흥민이 부모님 계셔서 자꾸 봐준거임! 덕분에 대리설렘,,감사합니다🙇🏻‍♀️ 어무니 아부지 오셨는데 1분도 안뛰어서 아쉬웠음.. 어머니도 흥민이 몸풀러 가니…"
Fri Jun 11 10:15:42 +0000 2021,"RT @sonny_cut: 210609 스리랑카전 | 쏘니랑 아이컨택해보기👀 #손흥민

저쪽에 흥민이 부모님 계셔서 자꾸 봐준거임! 덕분에 대리설렘,,감사합니다🙇🏻‍♀️ 어무니 아부지 오셨는데 1분도 안뛰어서 아쉬웠음.. 어머니도 흥민이 몸풀러 가니…"
Fri Jun 11 10:15:13 +0000 2021,"RT @sonny_cut: 210609 스리랑카전 | 쏘니랑 아이컨택해보기👀 #손흥민

저쪽에 흥민이 부모님 계셔서 자꾸 봐준거임! 덕분에 대리설렘,,감사합니다🙇🏻‍♀️ 어무니 아부지 오셨는데 1분도 안뛰어서 아쉬웠음.. 어머니도 흥민이 몸풀러 가니…"
Fri Jun 11 10:14:20 +0000 2021,"RT @sonny_cut: 210609 스리랑카전 | 쏘니랑 아이컨택해보기👀 #손흥민

저쪽에 흥민이 부모님 계셔서 자꾸 봐준거임! 덕분에 대리설렘,,감사합니다🙇🏻‍♀️ 어무니 아부지 오셨는데 1분도 안뛰어서 아쉬웠음.. 어머니도 흥민이 몸풀러 가니…"
Fri Jun 11 10:12:57 +0000 2021,"RT @sonny_cut: 210609 스리랑카전 | 쏘니랑 아이컨택해보기👀 #손흥민

저쪽에 흥민이 부모님 계셔서 자꾸 봐준거임! 덕분에 대리설렘,,감사합니다🙇🏻‍♀️ 어무니 아부지 오셨는데 1분도 안뛰어서 아쉬웠음.. 어머니도 흥민이 몸풀러 가니…"
Fri Jun 11 10:12:52 +0000 2021,"RT @sonny_cut: 210609 스리랑카전 | 쏘니랑 아이컨택해보기👀 #손흥민

저쪽에 흥민이 부모님 계셔서 자꾸 봐준거임! 덕분에 대리설렘,,감사합니다🙇🏻‍♀️ 어무니 아부지 오셨는데 1분도 안뛰어서 아쉬웠음.. 어머니도 흥민이 몸풀러 가니…"
Fri Jun 11 10:11:33 +0000 2021,"RT @sonny_cut: 210609 스리랑카전 | 쏘니랑 아이컨택해보기👀 #손흥민

저쪽에 흥민이 부모님 계셔서 자꾸 봐준거임! 덕분에 대리설렘,,감사합니다🙇🏻‍♀️ 어무니 아부지 오셨는데 1분도 안뛰어서 아쉬웠음.. 어머니도 흥민이 몸풀러 가니…"
Fri Jun 11 10:11:32 +0000 2021,"RT @sonny_cut: 210609 스리랑카전 | 쏘니랑 아이컨택해보기👀 #손흥민

저쪽에 흥민이 부모님 계셔서 자꾸 봐준거임! 덕분에 대리설렘,,감사합니다🙇🏻‍♀️ 어무니 아부지 오셨는데 1분도 안뛰어서 아쉬웠음.. 어머니도 흥민이 몸풀러 가니…"
Fri Jun 11 10:08:03 +0000 2021,"210609 스리랑카전 | 쏘니랑 아이컨택해보기👀 #손흥민

저쪽에 흥민이 부모님 계셔서 자꾸 봐준거임! 덕분에 대리설렘,,감사합니다🙇🏻‍♀️ 어무니 아부지 오셨는데 1분도 안뛰어서 아쉬웠음.. 어머니도 흥… https://t.co/tsdekAbxRV"
Fri Jun 11 10:04:11 +0000 2021,손 손흥민 흥 흥해라 민 민망하다
Fri Jun 11 10:03:22 +0000 2021,"오늘 인생 최초로 닭한마리 먹는다고 하니까 사장님이 라면사리 서비스로 주셨다 후후..
사장님 이름부터 손흥민.. 크으..
내림손삼계탕 많이 사랑해주세여 맛있어여ㅠㅠㅠ 일주일에 한번은 갈거같다😎 https://t.co/LG6pWTrzyi"
Fri Jun 11 10:00:16 +0000 2021,"축구
음바페
챔스
손흥민
프리미어리그
디나모키예프
메시
라이브스코어
네이마르
축맞팔
파리생제르맹
유벤투스
챔피언스리그
슈테켄
호날두
맨유
케인
토트넘
바르샤
챔스
챔스챔피언스리그
punish58724 https://t.co/0L5cjQ45Xa"
Fri Jun 11 09:54:53 +0000 2021,"RT @theKFA: KT와 함께하는 [#LIVE #팬문선답]
국가대표팀 손흥민, 김신욱 선수와 함께합니다!

📆 06.11(금) 20:30
👥 #손흥민 #김신욱
📺 #KFATV_한국축구국가대표팀 / #KT유튜브 동시생중계

#대한민국 #축구 #국가…"
Fri Jun 11 09:50:53 +0000 2021,"나도 잘 모르는데 뭐...
가나 감독, ""손흥민 빼고는 한국 선수 잘 몰라요"" | 다음뉴스 https://t.co/BxlY93axnl"
Fri Jun 11 09:49:43 +0000 2021,"RT @nocutnews: 현지 누리꾼들은 ""손흥민이 손중산, 손권의 후예로 가계도를 따라가면 뿌리가 중국에 있다""는 근거없는 주장을 제기했고, ""손흥민이 손오공의 후손""이라는 황당한 주장까지 나오기도 했다.
https://t.co/F8wk5jX61U"
Fri Jun 11 09:46:09 +0000 2021,"박지성 까는애들 극성 손흥민빠+ 손흥민팬코스프레어그로
정작 차붐, 박지성, 손흥민은 서로 존중하는데
박지성이 해외거주하느라 국내에 거주하는 사람들하고 친목질 거의 안하는거가지고 인성논란있다고 루머싸지름."
Fri Jun 11 09:44:03 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 09:38:19 +0000 2021,"RT @theKFA: KT와 함께하는 [#LIVE #팬문선답]
국가대표팀 손흥민, 김신욱 선수와 함께합니다!

📆 06.11(금) 20:30
👥 #손흥민 #김신욱
📺 #KFATV_한국축구국가대표팀 / #KT유튜브 동시생중계

#대한민국 #축구 #국가…"
Fri Jun 11 09:37:50 +0000 2021,"아버지의 선수 시절을 본 손흥민의 소감
https://t.co/7IP51jXbOC"
Fri Jun 11 09:35:37 +0000 2021,"RT @hubris2025: 여러분이 기억하시면 좋은 것은,

'테이퍼링이 오기 전에 미리 쏙 주식 팔기
+ 조정이 오면 다시 쓱 담기' 전략을 써야지! 라고 마음 먹지 않는 겁니다. 

'나도 손흥민처럼 축구 잘 할거야' 라고는 아무도 생각치 않는…"
Fri Jun 11 09:35:07 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 09:29:50 +0000 2021,"RT @theKFA: KT와 함께하는 [#LIVE #팬문선답]
국가대표팀 손흥민, 김신욱 선수와 함께합니다!

📆 06.11(금) 20:30
👥 #손흥민 #김신욱
📺 #KFATV_한국축구국가대표팀 / #KT유튜브 동시생중계

#대한민국 #축구 #국가…"
Fri Jun 11 09:24:29 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 09:19:52 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 09:15:59 +0000 2021,"RT @theKFA: KT와 함께하는 [#LIVE #팬문선답]
국가대표팀 손흥민, 김신욱 선수와 함께합니다!

📆 06.11(금) 20:30
👥 #손흥민 #김신욱
📺 #KFATV_한국축구국가대표팀 / #KT유튜브 동시생중계

#대한민국 #축구 #국가…"
Fri Jun 11 09:13:34 +0000 2021,"가슴 경주 대구 마사 마산 부산 소통 야동 인천 일탈 최신영화 손흥민 만남앱 소개팅 패티쉬 만남어플 신던스타킹 축구축구선수 울산 아줌마 마사지 스타킹 동영상 애무 
X7L54T27Y https://t.co/g6hRfFF2av"
Fri Jun 11 09:10:45 +0000 2021,"대곡옥션
천내사람인
세종경기강원강남
광주대전울산제주
구라브레이커
칠곡파워볼
호산토토
서울번개장터
봉화강남구
성주사다리
예천손흥민
혜화당뇨설화빅데이터
화원읍이승기
울릉심장
울진강대국
성산암
form58310 https://t.co/3KtCttgXZR"
Fri Jun 11 09:10:27 +0000 2021,저건 돈 주고 이기는 걸 보거나 져도 돈 아깝지 않은 네임드 선수(=손흥민)을 볼 수 있지만 개축은 이만원이나 내고 내 수명을 깎아먹어야하는데..... https://t.co/xC6jeuTcXt
Fri Jun 11 09:05:12 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 08:58:58 +0000 2021,"가슴 경주 대구 마사 마산 부산 소통 야동 인천 일탈 최신영화 손흥민 만남앱 소개팅 패티쉬 만남어플 신던스타킹 축구축구선수 울산 아줌마 마사지 스타킹 동영상 애무 
1S5NS2J9 https://t.co/1AJCiGsG8l"
Fri Jun 11 08:46:11 +0000 2021,"RT @theKFA: KT와 함께하는 [#LIVE #팬문선답]
국가대표팀 손흥민, 김신욱 선수와 함께합니다!

📆 06.11(금) 20:30
👥 #손흥민 #김신욱
📺 #KFATV_한국축구국가대표팀 / #KT유튜브 동시생중계

#대한민국 #축구 #국가…"
Fri Jun 11 08:44:30 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 08:30:34 +0000 2021,"옥션
번개장터
BMW7시리즈
토토
기아K7
그래핀
빅데이터
브레이커강대국
아프리카티비
사다리
심장
모하비
스트레스
당뇨
사물인터넷
이승기
사람인
싼타페
강남구
손흥민
암
파워볼
embarrass32335 https://t.co/NYcQQ3LZoF"
Fri Jun 11 08:29:45 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 08:26:03 +0000 2021,"가슴 경주 대구 마사 마산 부산 소통 야동 인천 일탈 최신영화 손흥민 만남앱 소개팅 패티쉬 만남어플 신던스타킹 축구축구선수 울산 아줌마 마사지 스타킹 동영상 애무 
2897IW1F1 https://t.co/wglBOiPRXF"
Fri Jun 11 08:26:02 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 08:24:09 +0000 2021,"＂손흥민은 손오공 후예, 산둥 출신＂…中 또 왜곡 논란[이슈시개] (출처 : 노컷뉴스 | 네이버 뉴스) https://t.co/pvkyMjmTjn 

[""손흥민은 한국인이지만 (중략) ""쑨 씨 일족 출신""이… https://t.co/jmVcJFtWJd"
Fri Jun 11 08:20:18 +0000 2021,"RT @theKFA: KT와 함께하는 [#LIVE #팬문선답]
국가대표팀 손흥민, 김신욱 선수와 함께합니다!

📆 06.11(금) 20:30
👥 #손흥민 #김신욱
📺 #KFATV_한국축구국가대표팀 / #KT유튜브 동시생중계

#대한민국 #축구 #국가…"
Fri Jun 11 08:19:27 +0000 2021,ㅋㅋㅋ올대 상대 감독 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 다른 선수들은 모른다 나는 손흥민을 좋아한다ㅠㅋㅋ https://t.co/cJFe2KMMaf
Fri Jun 11 08:16:52 +0000 2021,"RT @theKFA: KT와 함께하는 [#LIVE #팬문선답]
국가대표팀 손흥민, 김신욱 선수와 함께합니다!

📆 06.11(금) 20:30
👥 #손흥민 #김신욱
📺 #KFATV_한국축구국가대표팀 / #KT유튜브 동시생중계

#대한민국 #축구 #국가…"
Fri Jun 11 08:10:32 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 08:05:24 +0000 2021,"챔스
박지수
중국
슈퍼리그
토트넘
축구
라이브스코어
광저우헝다
케인
호날두
프리미어리그
무리뉴
허베이화샤싱푸
손흥민
골오오
디나모키예프
광저우
축맞팔
챔피언스리그
유벤투스
serious30501 https://t.co/c1jxR8lb56"
Fri Jun 11 07:55:23 +0000 2021,"가슴 경주 대구 마사 마산 부산 소통 야동 인천 일탈 최신영화 손흥민 만남앱 소개팅 패티쉬 만남어플 신던스타킹 축구축구선수 울산 아줌마 마사지 스타킹 동영상 애무 
S98RK5F1 https://t.co/1qI37ImEXg"
Fri Jun 11 07:54:54 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 07:51:54 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 07:49:24 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 07:48:28 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 07:47:16 +0000 2021,"10일 한 온라인 커뮤니티에 ""중국인이 축구에 적합하지 않다는 것을 손흥민이 깨버렸다""라는 제목의 게시물이 올라왔다. 이 글에 공유된 현지 한 매체의 기사를 보면 ""손흥민은 한국인이지만 본관은 산둥 옌타이""… https://t.co/tGvd2rW1Bo"
Fri Jun 11 07:46:07 +0000 2021,"RT @theKFA: KT와 함께하는 [#LIVE #팬문선답]
국가대표팀 손흥민, 김신욱 선수와 함께합니다!

📆 06.11(금) 20:30
👥 #손흥민 #김신욱
📺 #KFATV_한국축구국가대표팀 / #KT유튜브 동시생중계

#대한민국 #축구 #국가…"
Fri Jun 11 07:46:00 +0000 2021,"RT @theKFA: KT와 함께하는 [#LIVE #팬문선답]
국가대표팀 손흥민, 김신욱 선수와 함께합니다!

📆 06.11(금) 20:30
👥 #손흥민 #김신욱
📺 #KFATV_한국축구국가대표팀 / #KT유튜브 동시생중계

#대한민국 #축구 #국가…"
Fri Jun 11 07:39:26 +0000 2021,"RT @hubris2025: 여러분이 기억하시면 좋은 것은,

'테이퍼링이 오기 전에 미리 쏙 주식 팔기
+ 조정이 오면 다시 쓱 담기' 전략을 써야지! 라고 마음 먹지 않는 겁니다. 

'나도 손흥민처럼 축구 잘 할거야' 라고는 아무도 생각치 않는…"
Fri Jun 11 07:38:11 +0000 2021,210610 트레이닝세션 #손흥민 https://t.co/A1ovYUWm9k
Fri Jun 11 07:38:09 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 07:37:54 +0000 2021,210610 트레이닝세션 #손흥민 https://t.co/HdMffpRA78
Fri Jun 11 07:37:37 +0000 2021,210610 트레이닝세션 #손흥민 https://t.co/Dorl0xHVZt
Fri Jun 11 07:37:27 +0000 2021,210610 트레이닝세션 #손흥민 https://t.co/pojn6hoQDh
Fri Jun 11 07:37:11 +0000 2021,210610 트레이닝세션 #손흥민 https://t.co/v963xwngBk
Fri Jun 11 07:36:39 +0000 2021,210610 트레이닝세션 #손흥민 https://t.co/bK7u4U0jYy
Fri Jun 11 07:36:38 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 07:36:27 +0000 2021,210610 트레이닝세션 #손흥민 https://t.co/Vg7gjaJoLA
Fri Jun 11 07:33:28 +0000 2021,"챔스
박지수
중국
슈퍼리그
토트넘
축구
라이브스코어
광저우헝다
케인
호날두
프리미어리그
무리뉴
허베이화샤싱푸
손흥민
골오오
디나모키예프
광저우
축맞팔
챔피언스리그
유벤투스
organization45714 https://t.co/QxRGrmN0W5"
Fri Jun 11 07:32:15 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 07:28:20 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 07:26:58 +0000 2021,"RT @nocutnews: 현지 누리꾼들은 ""손흥민이 손중산, 손권의 후예로 가계도를 따라가면 뿌리가 중국에 있다""는 근거없는 주장을 제기했고, ""손흥민이 손오공의 후손""이라는 황당한 주장까지 나오기도 했다.
https://t.co/F8wk5jX61U"
Fri Jun 11 07:25:33 +0000 2021,"RT @nocutnews: 현지 누리꾼들은 ""손흥민이 손중산, 손권의 후예로 가계도를 따라가면 뿌리가 중국에 있다""는 근거없는 주장을 제기했고, ""손흥민이 손오공의 후손""이라는 황당한 주장까지 나오기도 했다.
https://t.co/F8wk5jX61U"
Fri Jun 11 07:25:29 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 07:23:54 +0000 2021,"RT @nocutnews: 현지 누리꾼들은 ""손흥민이 손중산, 손권의 후예로 가계도를 따라가면 뿌리가 중국에 있다""는 근거없는 주장을 제기했고, ""손흥민이 손오공의 후손""이라는 황당한 주장까지 나오기도 했다.
https://t.co/F8wk5jX61U"
Fri Jun 11 07:23:50 +0000 2021,"RT @newsvop: ‘대화의 희열’ 차범근의 ‘차박손’ 순위 “나, 박지성 합쳐도 손흥민 못 따라가”@newsvop https://t.co/qlC6LrpF4J"
Fri Jun 11 07:23:23 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 07:22:27 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 07:22:01 +0000 2021,"RT @sttxcjysg_: 차: 저는 노래도 못하구 연기도 못하구,,,
쏭: 아니 잠깐만 차지연 배우가 노래를 못하고 연기를 못한다는 소리는 손흥민 선수가 축구를 못한다는 소리 아닙니까?"
Fri Jun 11 07:21:48 +0000 2021,"RT @hubris2025: 여러분이 기억하시면 좋은 것은,

'테이퍼링이 오기 전에 미리 쏙 주식 팔기
+ 조정이 오면 다시 쓱 담기' 전략을 써야지! 라고 마음 먹지 않는 겁니다. 

'나도 손흥민처럼 축구 잘 할거야' 라고는 아무도 생각치 않는…"
